"value","variable","issue_type","uuid"
"The organisations give people who more need it","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave_other","to could be recoded","77cbcc2d-60e0-456c-aaa2-196397a0d318"
"مخيمات","reason_point_not_accessible_other","to could be recoded","6e882bf9-17f2-42d5-9e1b-9ce8c668fb11"
"مخيمات","reason_point_not_accessible_other","to could be recoded","7c0d80ca-626f-4e04-947b-18cd009727be"
"جنسية غير لبنانية","reason_point_not_accessible_other","to could be recoded","d0072757-6fd0-45b0-92a6-e06b731f7706"
"مخيمات","reason_point_not_accessible_other","to could be recoded","efb74a7b-1ce8-461f-9e91-5efaa909b19d"
"مخيمات","reason_point_not_accessible_other","to could be recoded","a069b26f-6c98-4b80-8d1a-fa992e3b6479"
"مخيمات","reason_point_not_accessible_other","to could be recoded","eb576f5c-8f54-466c-8d86-2122527a396b"
"السويد","country_destination_12_months_other","to could be recoded","d6c2cb78-7fa8-4cbe-abc1-cf82bf587d02"
"Solar system","strategies_hh_adopt_to_cope_with_electricity_shortages_other","to could be recoded","45185ec0-b5a9-4a99-8851-0c5eda51929f"
"Australia","country_destination_12_months_other","to could be recoded","feba24df-8189-4d5e-abaa-4e992b8f6bcd"
"لم يتم الرد","barriers_hh_experienced_trying_to_access_assistance_other","to could be recoded","84d6be85-7e51-49a2-bff9-f133975cddd8"
"Africa  Ghana","country_destination_3_months_other","to could be recoded","8af797fa-61c5-4f0d-83da-a31c0ea0c3c3"
"لا سبب","child_receiving_routine_vaccination_barriers_other","to could be recoded","f4df6229-f2ad-413c-a319-ac212092c8b3"
"Solar l system","strategies_hh_adopt_to_cope_with_electricity_shortages_other","to could be recoded","4c094051-985d-4dbc-921f-418bbd4c89d9"
"They don't trust their humanitarian missions","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave_other","to could be recoded","4c094051-985d-4dbc-921f-418bbd4c89d9"
"لم يتم الرد","barriers_hh_experienced_trying_to_access_assistance_other","to could be recoded","97551ba1-4429-45ce-8e0e-a9f1935ad466"
"قطع خط الكهرباء","strategies_hh_adopt_to_cope_with_electricity_shortages_other","to could be recoded","7ade7367-fdac-4972-b5cf-fb72431f3d66"
"The organisations give people who doesn't need and don't give people who need","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave_other","to could be recoded","c9a9481d-70b1-40e6-9108-9e2207c3ab33"
"لم يتم الرد","barriers_hh_experienced_trying_to_access_assistance_other","to could be recoded","6c7eb533-31b8-42b0-b769-c11b1f97c29a"
"No problem with water","adapt_to_lack_of_water_other","to could be recoded","980bb395-9d8c-42e0-9904-ef7cec3284d6"
"Solar system","strategies_hh_adopt_to_cope_with_electricity_shortages_other","to could be recoded","980bb395-9d8c-42e0-9904-ef7cec3284d6"
"They help people who doesn't need help","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave_other","to could be recoded","980bb395-9d8c-42e0-9904-ef7cec3284d6"
"إعطاء الأفضلية للاجئين السوريين","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave_other","to could be recoded","cd527a3b-1c63-4932-9aff-7200bb5420d8"
"No substitute for the main water","adapt_to_lack_of_water_other","to could be recoded","7fa32a49-105b-45e1-8f1e-fa48b47b3942"
"لا يريد اكمال تعليمه","main_reason_child_drop_out_other","to could be recoded","999bd83c-d5bf-4ab4-bb01-5f4dc50044ff"
"تم مد خط كهرباء من قبل الجارة دون مقابل","strategies_hh_adopt_to_cope_with_electricity_shortages_other","to could be recoded","4a593599-8725-44ff-95db-9cd6cb33350f"
"لم تتلقى الطفلة اي لقاح من ولادتها","child_receiving_routine_vaccination_barriers_other","to could be recoded","20b222cb-5be1-44c9-bf85-11436531fd96"
"لا يحترمون الكرامة الانسانية .","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave_other","to could be recoded","20b222cb-5be1-44c9-bf85-11436531fd96"
"By5dmo lw2f","occupancy_arrangement_in_current_dwelling_other","to could be recoded","1b682f7f-dbab-422f-b6d0-fd5e22571276"
"Africa","country_destination_12_months_other","to could be recoded","082da66d-ed97-49ad-a589-d5e7925a58dc"
"Africa","country_destination_12_months_other","to could be recoded","a7f7493c-aee0-4923-8dda-8a08f8e5805a"
"اجار مرتفع","relocating_primary_reason_other","to could be recoded","a687a656-fd7c-4cfd-b74c-f378b432227f"
"رمي النفايات في منطقة أخرى","how_waste_managed_other","to could be recoded","f53c26c5-0c2b-4211-a45e-3a4fce71027b"
"الجيران","hh_preferred_channel_of_receiving_information_other","to could be recoded","f53c26c5-0c2b-4211-a45e-3a4fce71027b"
"تئمين عمل او فيزا للخروج من البلد
","type_of_assistance_hh_prefer_to_receive_other","to could be recoded","edcadd72-35e1-4cba-b847-596b3c834243"
"لا يردون","barriers_hh_experienced_trying_to_access_assistance_other","to could be recoded","e4d2ad67-1e78-43de-b956-857a5fdab673"
"بئر للبناية","adapt_to_lack_of_water_other","to could be recoded","25eec2b3-82ea-42c5-a17d-3c336d0a1ba0"
"المياه متوفرة دائما","adapt_to_lack_of_water_other","to could be recoded","2a618f06-bd21-483b-89df-45d2112c41c7"
"رغم انه لديه بطاقة اعاقة (ضرير) توقفت المساعدات عنه","barriers_hh_experienced_trying_to_access_assistance_other","to could be recoded","5404b0b7-9807-4355-90da-2cb8ba6d353e"
"المياه متوفرة دائما","adapt_to_lack_of_water_other","to could be recoded","a3555481-1155-4bd9-ad60-47d99c9d2806"
"المياه متوفرة دائما","adapt_to_lack_of_water_other","to could be recoded","ed62a09c-6290-44f7-8d02-5e5b87134b22"
"عدم الرغبه بالتعليم","main_reason_child_drop_out_other","to could be recoded","1cdf8d7b-a5a8-49b3-b82b-c40a7db76ca6"
"هناك وفرة في المياة لتلبية كافة الاحتياجات","adapt_to_lack_of_water_other","to could be recoded","a00708b8-a984-42d3-be6a-424ba844bf12"
"تم الاتصال بهم و تم اعتبارهم غير مؤهلين","barriers_hh_experienced_trying_to_access_assistance_other","to could be recoded","a9c8d310-577a-4f1f-a56d-76e5525f50c4"
"Indian","hoh_nationality_other","to could be recoded","15428669-2800-414d-ac1e-e8063afc0a94"
"No problem","adapt_to_lack_of_water_other","to could be recoded","15428669-2800-414d-ac1e-e8063afc0a94"
"EDZ","hh_electricity_sources_other","to could be recoded","15428669-2800-414d-ac1e-e8063afc0a94"
"No problem","issues_accessing_hygien_items_other","to could be recoded","2e67827b-2ddf-408d-993d-0960bfae98ad"
"EDZ","hh_electricity_sources_other","to could be recoded","2e67827b-2ddf-408d-993d-0960bfae98ad"
"شراء ألواح شمسية","strategies_hh_adopt_to_cope_with_electricity_shortages_other","to could be recoded","7a928763-5399-43f0-b4bf-588172b77b57"
"لا نقص في المياه","adapt_to_lack_of_water_other","to could be recoded","4bb8d17c-af3a-414b-8ea8-f56a4dbe1d7c"
"اغراض للمنزل","main_reasons_taking_debt_other","to could be recoded","25e041d4-527e-436d-9893-ce662e11b7e6"
"Syrian families","reason_point_not_accessible_other","to could be recoded","3983d1f0-9674-45d1-b534-16dfae50d6bd"
"Buy water.","adapt_to_lack_of_water_other","to could be recoded","ad898cf8-cb11-4361-b3d6-8b3fdeafe7bc"
"سبيل مياه في باب الرمل","main_source_of_drinking_water_other","to could be recoded","d827c138-8198-4ea6-8f6f-9ba962895582"
"اخذ خط كهرباء من الجارة بدون مقابل","strategies_hh_adopt_to_cope_with_electricity_shortages_other","to could be recoded","d827c138-8198-4ea6-8f6f-9ba962895582"
"لم يحترموا بيتي حينما دخلوا وتم معاملتنا ب ازدراء","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave_other","to could be recoded","d827c138-8198-4ea6-8f6f-9ba962895582"
"مساعدة من اخي في الاغتراب في تكاليف علاجي عند الضرورة","accessing_health_care_coping_mechanisms_other","to could be recoded","0010e1c1-8a0e-4743-8448-c8877050c630"
"مساعدة مادية  من اخ زوجته المغترب","main_sources_of_income_other","to could be recoded","0010e1c1-8a0e-4743-8448-c8877050c630"
"African","hoh_nationality_other","to could be recoded","aece545a-824e-4652-bd81-2346203ac60b"
"لتلقي المساعدة يجب ان يكون لديك نفوذ","barriers_hh_experienced_trying_to_access_assistance_other","to could be recoded","c110cfb9-896f-48e5-aff9-5706fe0cbee3"
"تامين الدواء","second_need_preferred_modality_to_get_assistance_other","to could be recoded","c110cfb9-896f-48e5-aff9-5706fe0cbee3"
"الوضع الإقتصادي","main_reasons_taking_debt_other","to could be recoded","c70d5910-101a-4e4d-bc07-625c8a0478dd"
"خط كهرباء من الجيران","hh_electricity_sources_other","to could be recoded","c70d5910-101a-4e4d-bc07-625c8a0478dd"
"محطة وقود","shelter_type_hh_live_in_other","to could be recoded","bcc3f03a-bfa2-424a-aefa-0ab2081cd40a"
"Turkish","hoh_nationality_other","to could be recoded","0fc827e2-094b-45af-be4a-b2ca93e21c32"
"Expenses for son's marraige","main_reasons_taking_debt_other","to could be recoded","0fc827e2-094b-45af-be4a-b2ca93e21c32"
"الزواج","main_reasons_hh_migrated_to_lebanon_other","to could be recoded","05d50437-8b19-4d0a-b124-8eb6190090a5"
"محاولة سفر","main_reasons_taking_debt_other","to could be recoded","05d50437-8b19-4d0a-b124-8eb6190090a5"
"أردني","hoh_nationality_other","to could be recoded","d533df77-41ef-4e88-ae69-d7ac916ab3b4"
"التقليل من استخدامها","issues_accessing_hygien_items_other","to could be recoded","d533df77-41ef-4e88-ae69-d7ac916ab3b4"
"يوجد مدرسة فقط","reason_point_not_accessible_other","to could be recoded","9f225ce9-ca32-41a0-b1a9-d62c7c9a997c"
"Liberian","hoh_nationality_other","to could be recoded","6945f74a-711b-4037-aa51-2a68e4461c1a"
"Came to help her sister living in beirut","main_reasons_hh_migrated_to_lebanon_other","to could be recoded","6945f74a-711b-4037-aa51-2a68e4461c1a"
"اهمال من الأهل","child_receiving_routine_vaccination_barriers_other","to could be recoded","d71f9731-1011-4d83-9bb3-54aa514e7ab0"
"Solar system","strategies_hh_adopt_to_cope_with_electricity_shortages_other","to could be recoded","ad98ec26-8a0c-4fda-8915-4ba74d04d070"
"They tried but didn't get anything","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave_other","to could be recoded","ad98ec26-8a0c-4fda-8915-4ba74d04d070"
"فرص عمل","third_priority_need_other","to could be recoded","c53742aa-5a69-4484-a48a-dd924d9ca8f6"
"فرص عمل","information_type_hh_prefer_to_receive_from_humanitarian_aid_actors_other","to could be recoded","c53742aa-5a69-4484-a48a-dd924d9ca8f6"
"Didn't  get any respond","barriers_hh_experienced_trying_to_access_assistance_other","to could be recoded","458b47d4-d791-4f3a-9d43-c3a4fe1bf62c"
"They have applied but there is no answer","barriers_hh_experienced_trying_to_access_assistance_other","to could be recoded","5033ebbd-4e5b-44b2-8053-34793c5f1e9a"
"The rent have been raissed","relocating_primary_reason_other","to could be recoded","63b97a60-1536-481e-b618-d54cca034cec"
"They have applied but there is no answer","barriers_hh_experienced_trying_to_access_assistance_other","to could be recoded","63b97a60-1536-481e-b618-d54cca034cec"
"Solar system","strategies_hh_adopt_to_cope_with_electricity_shortages_other","to could be recoded","374e3c74-cb56-4e85-ba1e-29e12c605784"
"شؤون اجتمعاعية","main_sources_of_income_other","to could be recoded","9d7293ed-b1a7-467c-9479-d230012a01a0"
"They tried but didn't get anything","barriers_hh_experienced_trying_to_access_assistance_other","to could be recoded","17a36811-e38c-4ee5-a368-46c36aadb638"
"EDZ","hh_electricity_sources_other","to could be recoded","2d8eee79-827a-4de4-bf14-94431a3f7e00"
"EDZ","hh_electricity_sources_other","to could be recoded","f90bae91-89d9-4828-91e9-6cfaf7b55da8"
"ضمان أرض","main_reasons_taking_debt_other","to could be recoded","e6060efc-1e5c-48f4-ab35-c91e5df360a8"
"بلا سبب","child_receiving_routine_vaccination_barriers_other","to could be recoded","81e1578b-1f2a-4d06-8252-c68152f4d682"
"لم يتم الرد","barriers_hh_experienced_trying_to_access_assistance_other","to could be recoded","c00d6bb9-3750-4a03-8323-98def1788172"
"لا يتم الرد","barriers_hh_experienced_trying_to_access_assistance_other","to could be recoded","b07c8fc5-cd11-45b1-b957-68dd7a2ab747"
"لم يتم الرد","barriers_hh_experienced_trying_to_access_assistance_other","to could be recoded","64019f3e-a478-45de-88fd-8cc02e31af46"
"برون سبب","child_receiving_routine_vaccination_barriers_other","to could be recoded","3df3ed25-6fb7-4334-b6a9-a996f2ac23d0"
"لم يتم الرد","barriers_hh_experienced_trying_to_access_assistance_other","to could be recoded","3df3ed25-6fb7-4334-b6a9-a996f2ac23d0"
"كذابين","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave_other","to could be recoded","1dea882a-518c-4ad8-83ef-9bd4ce36cb56"
"اشتراك","strategies_hh_adopt_to_cope_with_electricity_shortages_other","to could be recoded","0f322bc6-9c42-4039-a70c-579106e40e23"
"الواسطة","reason_hh_not_satisfied_with_the_way_aid_workers_generally_behave_other","to could be recoded","0f322bc6-9c42-4039-a70c-579106e40e23"
"مستحقات مسقفات البيت","main_reasons_taking_debt_other","to could be recoded","d7502a5e-f764-442d-9699-189b69b0f264"
"استراليا","country_destination_12_months_other","to could be recoded","1bf9cce5-dcf9-4694-9d7c-f2397b10fb42"
"دعم من افراد عائلتها في المهجر","main_sources_of_income_other","to could be recoded","6640f43a-5c95-4ef8-9455-bc08aa14114f"
"امداد كن احد الجيران خط كهرباء للانارة","hh_electricity_sources_other","to could be recoded","49ab85cd-406b-49d7-9b92-76a6632c8971"
"لم يتم التجاوب","barriers_hh_experienced_trying_to_access_assistance_other","to could be recoded","6c1dcca6-f9b3-40c2-8012-3ba853016219"
"Addiction to drugs","main_safety_security_concerns_for_women_other","to could be recoded","bde88684-232b-4492-ba3c-2e66370e027e"
"الديون الناتجة عن خسارة كبيرة في المزروعات","main_reasons_taking_debt_other","to could be recoded","569d4847-d9a5-4942-b8de-a87dcf60732d"
"Solar system","strategies_hh_adopt_to_cope_with_electricity_shortages_other","to could be recoded","1c391a32-1665-46e8-8323-baae83bb3b04"
"شراء سيارة","main_reasons_taking_debt_other","to could be recoded","853732f4-2c1c-4383-8483-f6864c3eb3e3"
"Ethiopia","country_destination_3_months_other","to could be recoded","32155044-3164-4e46-8e5e-6f5a2d20c5f1"
"سحبو المصاري كرمال ما يىوحو عليهم","relocating_primary_reason_other","to could be recoded","a14b5c03-6813-48f4-977d-6887e67a670a"
"رمي النفايات في براميل مناطق اخرى","how_waste_managed_other","to could be recoded","96de0c47-e174-44f4-b3ca-43079b8cde85"
