uuid,old_value,question,issue,check_id,check_binding,enumerator_num,date_assessment,change_type,new_value
63a7a554-eb14-41c6-9d43-25d913118ad0,لا اعلم,water_supply_other_neighbourhoods_why,recode other,NA,water_supply_other_neighbourhoods_why ~/~ 63a7a554-eb14-41c6-9d43-25d913118ad0,12,44389,no_action,NA
63a7a554-eb14-41c6-9d43-25d913118ad0,اعتقد ان المسؤولين المحلين غير مهتمين بذلك,trust_water_office_why_not,recode other,NA,trust_water_office_why_not ~/~ 63a7a554-eb14-41c6-9d43-25d913118ad0,12,44389,no_action,NA
64a019e3-c92e-40fa-b88a-68b89f259991,يتم توفير المياه لساعات اقل وباوقات غير ملائمة,water_supply_other_neighbourhoods_why,recode other,NA,water_supply_other_neighbourhoods_why ~/~ 64a019e3-c92e-40fa-b88a-68b89f259991,9,44390,no_action,NA
64d354bc-1d85-4f6b-a721-7a6380de5905,وذلك بسبب الجدول الزمني المقرر من قبل دائرة مياه تلعفر في توزيع المياه من حيث عدد الساعات والايام,water_supply_other_neighbourhoods_why,recode other,NA,water_supply_other_neighbourhoods_why ~/~ 64d354bc-1d85-4f6b-a721-7a6380de5905,14,44392,no_action,NA
64d354bc-1d85-4f6b-a721-7a6380de5905,لايوجد هناك اي تحسين او تطوير على ارض الواقع الدائرة لاتقوم باي عمل ولا اعلم ماهي الاسباب,trust_water_office_why_not,recode other,NA,trust_water_office_why_not ~/~ 64d354bc-1d85-4f6b-a721-7a6380de5905,14,44392,no_action,NA
668a6f19-458d-4e0d-b416-77a474e3410b,"هناك واسطات بقيه أحياء مدينة ياخذون عصتنا من الماء
منطقه مرتفعه",water_supply_other_neighbourhoods_why,recode other,NA,water_supply_other_neighbourhoods_why ~/~ 668a6f19-458d-4e0d-b416-77a474e3410b,4,44384,no_action,NA
678127b9-71df-49b7-a4f0-1b32bbc55e76,116.20015 mins,duration,Duration is lower or higher than the thresholds,NA,duration ~/~ 678127b9-71df-49b7-a4f0-1b32bbc55e76,2,44388,remove_survey,NA
67e7482b-a543-40f5-856d-29d5b1c60f9a,10,...1,outlier (log distribution),NA,...1 ~/~ 67e7482b-a543-40f5-856d-29d5b1c60f9a,8,44382,no_action,NA
67e7482b-a543-40f5-856d-29d5b1c60f9a,عمال نجاره,primary_livelihood_other,recode other,NA,primary_livelihood_other ~/~ 67e7482b-a543-40f5-856d-29d5b1c60f9a,8,44382,no_action,NA
67e7482b-a543-40f5-856d-29d5b1c60f9a,لا يوجد أي تحسين في المياه وذلك بسبب الواسطه في دائره المياه فيما بينهم,trust_water_office_why_not,recode other,NA,trust_water_office_why_not ~/~ 67e7482b-a543-40f5-856d-29d5b1c60f9a,8,44382,no_action,NA
683e97a1-a6df-4442-b1ba-effe04612b86,"ضعف في قوه المياه 
المنطقة اعلى من مشروع الماء",water_supply_other_neighbourhoods_why,recode other,NA,water_supply_other_neighbourhoods_why ~/~ 683e97a1-a6df-4442-b1ba-effe04612b86,4,44382,no_action,NA
686846a0-5733-420f-99d5-b690233045d6,0.581081081081081,percentage_missing,Percentages of missing values from this survey is different from others,NA,percentage_missing ~/~ 686846a0-5733-420f-99d5-b690233045d6,15,44387,no_action,NA
686846a0-5733-420f-99d5-b690233045d6,7,number_pumps,outlier (normal distribution),NA,number_pumps ~/~ 686846a0-5733-420f-99d5-b690233045d6,15,44387,change_response,1
68b020e7-82c0-4069-bcff-09759c06a1df,0.304054054054054,percentage_missing,Percentages of missing values from this survey is different from others,NA,percentage_missing ~/~ 68b020e7-82c0-4069-bcff-09759c06a1df,4,44389,no_action,NA
68b020e7-82c0-4069-bcff-09759c06a1df,"سوء توزيع الماء بشكل كبير في فتره الصيف 
وقله ضغط الماء",water_supply_other_neighbourhoods_why,recode other,NA,water_supply_other_neighbourhoods_why ~/~ 68b020e7-82c0-4069-bcff-09759c06a1df,4,44389,no_action,NA
690a6c4c-512e-4ad4-87b6-6be5b161f16f,بسبب قلة المياه المتوفرة لهذا الحي،وضعف مشروع قضاء تلعفر بشكل عام،حيث لايكفي لسد حاجة القضاء بالكامل،لحل هذه المشكلة يجب انشاء مشروع ثاني او تطوير المشروع الحالي.,water_supply_other_neighbourhoods_why,recode other,NA,water_supply_other_neighbourhoods_why ~/~ 690a6c4c-512e-4ad4-87b6-6be5b161f16f,11,44390,no_action,NA
6b3fbb51-b206-4235-a291-7830e81211c4,بسبب صغر حجم انابيب ضخ المياه.اي ان شبكة انابيب المياه ضعيفة وقديمة.,water_supply_other_neighbourhoods_why,recode other,NA,water_supply_other_neighbourhoods_why ~/~ 6b3fbb51-b206-4235-a291-7830e81211c4,11,44385,no_action,NA
6b3fbb51-b206-4235-a291-7830e81211c4,عدم الاهتمام.,trust_water_office_why_not,recode other,NA,trust_water_office_why_not ~/~ 6b3fbb51-b206-4235-a291-7830e81211c4,11,44385,no_action,NA
6b3fbb51-b206-4235-a291-7830e81211c4,0.324324324324324,percentage_missing,Percentages of missing values from this survey is different from others,NA,percentage_missing ~/~ 6b3fbb51-b206-4235-a291-7830e81211c4,11,44385,no_action,NA
6b3fbb51-b206-4235-a291-7830e81211c4,25,water_tank_nb_sharing,outlier (normal distribution),NA,water_tank_nb_sharing ~/~ 6b3fbb51-b206-4235-a291-7830e81211c4,11,44385,no_action,NA
6b3fbb51-b206-4235-a291-7830e81211c4,لمعرفتهم ان الشكوة لن تجدي نفعا.,problems_water_who_appr_not_other,recode other,NA,problems_water_who_appr_not_other ~/~ 6b3fbb51-b206-4235-a291-7830e81211c4,11,44385,no_action,NA
6b3fbb51-b206-4235-a291-7830e81211c4,4,air_coolers_hours,outlier (log distribution),NA,air_coolers_hours ~/~ 6b3fbb51-b206-4235-a291-7830e81211c4,11,44385,no_action,NA
6b3fbb51-b206-4235-a291-7830e81211c4,لمعرفتهم بان المشكلة ستبقى بدون حل.اي ان الشكوة او مشاركة المعلومات لن تجدي نفعا.,prefer_not_engage_other,recode other,NA,prefer_not_engage_other ~/~ 6b3fbb51-b206-4235-a291-7830e81211c4,11,44385,no_action,NA
6b3fbb51-b206-4235-a291-7830e81211c4,25,num_hh_member,outlier (normal distribution),NA,num_hh_member ~/~ 6b3fbb51-b206-4235-a291-7830e81211c4,11,44385,no_action,NA
6b6c9bbc-def7-49b8-9645-ddc148ecfee2,المياه غير كافيه وتوزيع المياه بين الاحياء غير عادل ولاتوجد واسطه,water_supply_other_neighbourhoods_why,recode other,NA,water_supply_other_neighbourhoods_why ~/~ 6b6c9bbc-def7-49b8-9645-ddc148ecfee2,6,44388,no_action,NA
6b835b66-dc02-4a25-a0b3-d80adef56ea0,عدم الاهتمام من قبل موضفين دائره مياه تلعفر,trust_water_office_why_not,recode other,NA,trust_water_office_why_not ~/~ 6b835b66-dc02-4a25-a0b3-d80adef56ea0,8,44390,no_action,NA
6b9a70e2-51d9-4112-98e7-b35471e61711,لم نلتمس ذلك على ارض الواقع ولديهم حجج متعددة في ذلك,trust_water_office_why_not,recode other,NA,trust_water_office_why_not ~/~ 6b9a70e2-51d9-4112-98e7-b35471e61711,13,44384,no_action,NA
6b9a70e2-51d9-4112-98e7-b35471e61711,خزان المياه غير كافي لجميع الاحياء والشبكة قديمة وكذلك الكهرباء ضعيفة وعدم وجود الواسطة لدى دائرة الماء,water_supply_other_neighbourhoods_why,recode other,NA,water_supply_other_neighbourhoods_why ~/~ 6b9a70e2-51d9-4112-98e7-b35471e61711,13,44384,no_action,NA
6c4af1d0-85ce-4536-af65-23c33ec9f027,225.10245 mins,duration,Duration is lower or higher than the thresholds,NA,duration ~/~ 6c4af1d0-85ce-4536-af65-23c33ec9f027,5,44383,remove_survey,NA
6c4af1d0-85ce-4536-af65-23c33ec9f027,هناك امور كثيره من ضمنها لا يوجد من يمثلنا في الحكومة,trust_water_office_why_not,recode other,NA,trust_water_office_why_not ~/~ 6c4af1d0-85ce-4536-af65-23c33ec9f027,5,44383,no_action,NA
6c4af1d0-85ce-4536-af65-23c33ec9f027,لان الحي الذي نعيش فيه أعلى من بقيه الاحياء لذالك قل دفع الماء وافتقار إلى عمال صيانه ممتازين,water_supply_other_neighbourhoods_why,recode other,NA,water_supply_other_neighbourhoods_why ~/~ 6c4af1d0-85ce-4536-af65-23c33ec9f027,5,44383,no_action,NA
6c51a6b0-d9b7-4d48-a26a-54be6c5ae0f5,97.40407 mins,duration,Duration is lower or higher than the thresholds,NA,duration ~/~ 6c51a6b0-d9b7-4d48-a26a-54be6c5ae0f5,8,44391,remove_survey,NA
6c9e9356-5810-43d2-bf5c-a2044ecef219,8,...1,outlier (log distribution),NA,...1 ~/~ 6c9e9356-5810-43d2-bf5c-a2044ecef219,16,44382,no_action,NA
6cb6e1dc-3d68-4d49-9d4a-29e3cb992f37,1500000,tot_expenses,outlier (normal distribution),NA,tot_expenses ~/~ 6cb6e1dc-3d68-4d49-9d4a-29e3cb992f37,11,44384,no_action,NA
6cb6e1dc-3d68-4d49-9d4a-29e3cb992f37,1700000,inc_employment_pension,outlier (normal distribution),NA,inc_employment_pension ~/~ 6cb6e1dc-3d68-4d49-9d4a-29e3cb992f37,11,44384,no_action,NA
6cb6e1dc-3d68-4d49-9d4a-29e3cb992f37,ضخ كمية اقل لهذا الحي مقارنة بباقي وذلك بسبب ضعف شبكة المياه وصغر حجم انابيب الشبكة مما يؤدي الى قلة المياه التي توفر لهذا الحي.,water_supply_other_neighbourhoods_why,recode other,NA,water_supply_other_neighbourhoods_why ~/~ 6cb6e1dc-3d68-4d49-9d4a-29e3cb992f37,11,44384,no_action,NA
6cb6e1dc-3d68-4d49-9d4a-29e3cb992f37,بسبب الاهمال وعدم الاهتمام,trust_water_office_why_not,recode other,NA,trust_water_office_why_not ~/~ 6cb6e1dc-3d68-4d49-9d4a-29e3cb992f37,11,44384,no_action,NA
6cb6e1dc-3d68-4d49-9d4a-29e3cb992f37,24.55950 mins,duration,Duration is lower or higher than the thresholds,NA,duration ~/~ 6cb6e1dc-3d68-4d49-9d4a-29e3cb992f37,11,44384,remove_survey,NA
6cc33991-da29-464e-8a58-9cedd6448906,1650000,tot_expenses,outlier (normal distribution),NA,tot_expenses ~/~ 6cc33991-da29-464e-8a58-9cedd6448906,11,44392,no_action,NA
6d33cee4-cd78-4aeb-8596-d569f9fbfc92,غير مهتمين باعمال الصيانة واذا حصل اي تسريب يقومون بجمع الاموال من الناس لاجل القيام باعمال الصيانة,trust_water_office_why_not,recode other,NA,trust_water_office_why_not ~/~ 6d33cee4-cd78-4aeb-8596-d569f9fbfc92,12,44383,no_action,NA
6d33cee4-cd78-4aeb-8596-d569f9fbfc92,281.28245 mins,duration,Duration is lower or higher than the thresholds,NA,duration ~/~ 6d33cee4-cd78-4aeb-8596-d569f9fbfc92,12,44383,remove_survey,NA
6d8cadb0-704a-43e3-b687-b0b51df39d18,"لانها تقع أطراف القضاء 
ولا يوجد فيها ماء كافي",water_supply_other_neighbourhoods_why,recode other,NA,water_supply_other_neighbourhoods_why ~/~ 6d8cadb0-704a-43e3-b687-b0b51df39d18,5,44385,no_action,NA
6ecf9da5-4cc4-46ad-9c8e-71f453f6b4e8,"لا توجد واسطه 
قله ضغط الماء 
قله ايام التي يأتي فيها الماء",water_supply_other_neighbourhoods_why,recode other,NA,water_supply_other_neighbourhoods_why ~/~ 6ecf9da5-4cc4-46ad-9c8e-71f453f6b4e8,5,44391,no_action,NA
6f11146c-dd48-4003-a33e-9ce5ba714558,TRUE,primary_livelihood.employment,primary_livelihood is employment but expenses less than 200000,check_exp,check_exp ~/~ 6f11146c-dd48-4003-a33e-9ce5ba714558,5,44386,change_response,FALSE
6f11146c-dd48-4003-a33e-9ce5ba714558,150000,tot_expenses,primary_livelihood is employment but expenses less than 200000,check_exp,check_exp ~/~ 6f11146c-dd48-4003-a33e-9ce5ba714558,5,44386,no_action,NA
6fb6b60c-70cf-4940-8f3d-603cf7d7c6c2,"دفع الماء يكون ضعيف جدا ولا تتوفر مضخه خاص بي
ويقع منزلي بعد عن الشبكه الرئيسيه",water_supply_other_neighbourhoods_why,recode other,NA,water_supply_other_neighbourhoods_why ~/~ 6fb6b60c-70cf-4940-8f3d-603cf7d7c6c2,16,44385,no_action,NA
6fd599cd-ce5e-4352-8a98-54fe7a6db025,لا يوجد اي تحسين او تطوير وذلك بسبب نقص الامكانيات لدائرة المياه حيث ان الدائرة تعتمد على الشبكة القديمة,trust_water_office_why_not,recode other,NA,trust_water_office_why_not ~/~ 6fd599cd-ce5e-4352-8a98-54fe7a6db025,14,44386,no_action,NA
710d6dd7-3298-4104-b587-720bce467a5d,منطقه مرتفعه وعدم توزيع المياه بشكل عادل,water_supply_other_neighbourhoods_why,recode other,NA,water_supply_other_neighbourhoods_why ~/~ 710d6dd7-3298-4104-b587-720bce467a5d,6,44384,no_action,NA
71206896-455f-4543-b5a1-6fd48cf94781,"بسبب سد القفل المشروع 
ولا يتم ضخ الماء بانتظام 
لا توجد واسطة",water_supply_other_neighbourhoods_why,recode other,NA,water_supply_other_neighbourhoods_why ~/~ 71206896-455f-4543-b5a1-6fd48cf94781,4,44388,no_action,NA
72424edc-55ec-4c86-85b0-73609dd91d9d,0.317567567567568,percentage_missing,Percentages of missing values from this survey is different from others,NA,percentage_missing ~/~ 72424edc-55ec-4c86-85b0-73609dd91d9d,5,44387,no_action,NA
72424edc-55ec-4c86-85b0-73609dd91d9d,"عدم انتظام في التوزيع
ضعف ضغط الماء
منطقتنا بعيده عن مشروع ماء تلعفر",water_supply_other_neighbourhoods_why,recode other,NA,water_supply_other_neighbourhoods_why ~/~ 72424edc-55ec-4c86-85b0-73609dd91d9d,5,44387,no_action,NA
726e3ac2-ce24-4821-b0c8-94a94be3c622,24,hours_available_piped,outlier (normal distribution),NA,hours_available_piped ~/~ 726e3ac2-ce24-4821-b0c8-94a94be3c622,9,44389,no_action,NA
728e4de0-7356-4bb5-9db4-9479b3ffe098,261.48075 mins,duration,Duration is lower or higher than the thresholds,NA,duration ~/~ 728e4de0-7356-4bb5-9db4-9479b3ffe098,15,44382,remove_survey,NA
73a498c7-78c6-44fe-a986-db6b3c941891,وذلك بسبب ضغط المياه قليل وكذلك كمية المياه وعدد الايام في الاسبوع قليل,water_supply_other_neighbourhoods_why,recode other,NA,water_supply_other_neighbourhoods_why ~/~ 73a498c7-78c6-44fe-a986-db6b3c941891,14,44391,no_action,NA
73a498c7-78c6-44fe-a986-db6b3c941891,ليس هناك تحسين وذلك بسبب قلة الدعم للدائرة وكذلك كثرت التجاوزات على الخط الناقل,trust_water_office_why_not,recode other,NA,trust_water_office_why_not ~/~ 73a498c7-78c6-44fe-a986-db6b3c941891,14,44391,no_action,NA
73a82f82-244b-4755-b83c-4cbb556153df,لم نرى اي مجهود يذكر لمحاولة تطوير الشبكة,trust_water_office_why_not,recode other,NA,trust_water_office_why_not ~/~ 73a82f82-244b-4755-b83c-4cbb556153df,12,44391,no_action,NA
73c87a2f-eb82-4eea-85a6-68d0cfffb9a0,162.27698 mins,duration,Duration is lower or higher than the thresholds,NA,duration ~/~ 73c87a2f-eb82-4eea-85a6-68d0cfffb9a0,2,44390,remove_survey,NA
73ee3484-5e59-4c77-b65d-063d292c3fae,توزيع غير عادل وتجهيز قليل جدا وتلف الشبكه لانه قديمه,water_supply_other_neighbourhoods_why,recode other,NA,water_supply_other_neighbourhoods_why ~/~ 73ee3484-5e59-4c77-b65d-063d292c3fae,6,44389,no_action,NA
740d7b13-a517-45bb-835a-cef2ff492856,251.32252 mins,duration,Duration is lower or higher than the thresholds,NA,duration ~/~ 740d7b13-a517-45bb-835a-cef2ff492856,3,44389,remove_survey,NA
740d7b13-a517-45bb-835a-cef2ff492856,بعد الحي عن مياه المصدر,water_supply_other_neighbourhoods_why,recode other,NA,water_supply_other_neighbourhoods_why ~/~ 740d7b13-a517-45bb-835a-cef2ff492856,3,44389,no_action,NA
745ce148-192b-42bf-9dc1-63d6860fed81,لم يتم ايصال الحي بشبكة المياه الرئيسية منذ عشرين عام,trust_water_office_why_not,recode other,NA,trust_water_office_why_not ~/~ 745ce148-192b-42bf-9dc1-63d6860fed81,12,44386,no_action,NA
745ce148-192b-42bf-9dc1-63d6860fed81,0.581081081081081,percentage_missing,Percentages of missing values from this survey is different from others,NA,percentage_missing ~/~ 745ce148-192b-42bf-9dc1-63d6860fed81,12,44386,no_action,NA
74ac4d3a-f0c9-4b90-953e-8c073398a908,كمية المياه قليلة لاتكفي لسد حاجة السكان.,trust_water_office_why_not,recode other,NA,trust_water_office_why_not ~/~ 74ac4d3a-f0c9-4b90-953e-8c073398a908,11,44386,no_action,NA
74ac4d3a-f0c9-4b90-953e-8c073398a908,صغر حجم انابيب المياه وضعف ضخ المياه لهذه المنطقة.بالاضافة ان كمية المياه التي يوفرها مشروع المياه قليل جدا لايكفي لسد احتياجات المنطقة.,water_supply_other_neighbourhoods_why,recode other,NA,water_supply_other_neighbourhoods_why ~/~ 74ac4d3a-f0c9-4b90-953e-8c073398a908,11,44386,no_action,NA
7522b9d9-8362-4c3b-acf4-90520298eced,لايوجد توصيل انابيب مياه الي داخل المنطقة,problems_water_main_complaint_other,recode other,NA,problems_water_main_complaint_other ~/~ 7522b9d9-8362-4c3b-acf4-90520298eced,9,44387,no_action,NA
7522b9d9-8362-4c3b-acf4-90520298eced,3000000,tot_expenses,outlier (normal distribution),NA,tot_expenses ~/~ 7522b9d9-8362-4c3b-acf4-90520298eced,9,44387,no_action,NA
7522b9d9-8362-4c3b-acf4-90520298eced,26,num_hh_member,outlier (normal distribution),NA,num_hh_member ~/~ 7522b9d9-8362-4c3b-acf4-90520298eced,9,44387,no_action,NA
7522b9d9-8362-4c3b-acf4-90520298eced,قبل سنة راجعنا ويقولون لنا مضخات الماء قليلة لاتستطيع تغطية كامل القضاء,trust_water_office_why_not,recode other,NA,trust_water_office_why_not ~/~ 7522b9d9-8362-4c3b-acf4-90520298eced,9,44387,no_action,NA
7522b9d9-8362-4c3b-acf4-90520298eced,3000000,inc_employment_pension,outlier (normal distribution),NA,inc_employment_pension ~/~ 7522b9d9-8362-4c3b-acf4-90520298eced,9,44387,no_action,NA
7522b9d9-8362-4c3b-acf4-90520298eced,7,air_coolers_nb,outlier (normal distribution),NA,air_coolers_nb ~/~ 7522b9d9-8362-4c3b-acf4-90520298eced,9,44387,no_action,NA
7522b9d9-8362-4c3b-acf4-90520298eced,26,water_tank_nb_sharing,outlier (normal distribution),NA,water_tank_nb_sharing ~/~ 7522b9d9-8362-4c3b-acf4-90520298eced,9,44387,no_action,NA
75d75b42-97a8-46d2-b3f7-aa7d6c06d093,مصادر الماء قليلة جدآ,water_supply_other_neighbourhoods_why,recode other,NA,water_supply_other_neighbourhoods_why ~/~ 75d75b42-97a8-46d2-b3f7-aa7d6c06d093,1,44391,no_action,NA
761cd67e-2ba6-4753-8360-8ad6dc516a57,متجاوز على الشبكة,pay_water_charges_why_not_other,recode other,NA,pay_water_charges_why_not_other ~/~ 761cd67e-2ba6-4753-8360-8ad6dc516a57,9,44391,no_action,NA
761cd67e-2ba6-4753-8360-8ad6dc516a57,يتم توفير الماء في حيننا لأيام اقل وعدد ساعات اقل,water_supply_other_neighbourhoods_why,recode other,NA,water_supply_other_neighbourhoods_why ~/~ 761cd67e-2ba6-4753-8360-8ad6dc516a57,9,44391,no_action,NA
761cd67e-2ba6-4753-8360-8ad6dc516a57,زيادة عدد ايام تجهيز الحي بلماء,suggestions_improve_services_other,recode other,NA,suggestions_improve_services_other ~/~ 761cd67e-2ba6-4753-8360-8ad6dc516a57,9,44391,no_action,NA
